dataset,image_name,attention_blue,attention_green,attention_lowlight
UIEB_raw_890,203_img_.png,0.35524868965148926,0.3377487063407898,0.30700260400772095
UIEB_raw_890,204_img_.png,0.32305672764778137,0.362430214881897,0.31451302766799927
UIEB_raw_890,205_img_.png,0.14382341504096985,0.5318014025688171,0.3243751525878906
UIEB_raw_890,206_img_.png,0.1760532259941101,0.512322187423706,0.31162458658218384
UIEB_raw_890,207_img_.png,0.14247459173202515,0.5504450798034668,0.3070802688598633
UIEB_raw_890,208_img_.png,0.36580199003219604,0.40908294916152954,0.22511506080627441
UIEB_raw_890,209_img_.png,0.14370286464691162,0.5313574075698853,0.3249397277832031
UIEB_raw_890,210_img_.png,0.15568625926971436,0.5068066120147705,0.33750712871551514
UIEB_raw_890,211_img_.png,0.18321071565151215,0.49524399638175964,0.3215453028678894
UIEB_raw_890,212_img_.png,0.1594642847776413,0.5172792673110962,0.3232564330101013
UIEB_raw_890,213_img_.png,0.11543721705675125,0.5059105157852173,0.37865227460861206
UIEB_raw_890,214_img_.png,0.1289912909269333,0.5200163722038269,0.3509923815727234
UIEB_raw_890,215_img_.png,0.1524595022201538,0.5285689830780029,0.31897151470184326
UIEB_raw_890,216_img_.png,0.1583583652973175,0.5335327386856079,0.30810895562171936
UIEB_raw_890,217_img_.png,0.13900664448738098,0.5432822704315186,0.3177110552787781
UIEB_raw_890,219_img_.png,0.1302558332681656,0.5299720764160156,0.33977210521698
UIEB_raw_890,220_img_.png,0.13858693838119507,0.5245896577835083,0.336823433637619
UIEB_raw_890,221_img_.png,0.3989928364753723,0.31853818893432617,0.2824689745903015
UIEB_raw_890,222_img_.png,0.380794882774353,0.34582874178886414,0.2733764052391052
UIEB_raw_890,223_img_.png,0.12743985652923584,0.5126699805259705,0.3598901629447937
UIEB_raw_890,224_img_.png,0.12152212858200073,0.5232147574424744,0.3552630543708801
UIEB_raw_890,225_img_.png,0.3312239646911621,0.3830900192260742,0.28568601608276367
UIEB_raw_890,226_img_.png,0.1366756558418274,0.5166946053504944,0.3466297388076782
UIEB_raw_890,227_img_.png,0.38832950592041016,0.396179735660553,0.21549077332019806
